payment_id,order_id,payment_method,payment_date,amount,payment_status
PAY-01901,ORD-01856,credit_card,2024-10-22,564.62,pending
PAY-03018,ORD-00526,credit_card,2023-07-05,239.18,success
PAY-00377,ORD-01244,gift_card,2023-09-18,871.96,refunded
PAY-00887,ORD-01366,bank_transfer,,2043.46,success
PAY-01477,ORD-00767,credit_card,2024-10-01,382.09,success
PAY-02161,ORD-01471,credit_card,2024-04-22,875.89,success
PAY-02523,ORD-02052,bank_transfer,2024-10-14,281.92,refunded
PAY-00565,ORD-00965,credit_card,2022-05-31,969.66,success
PAY-03135,ORD-00360,credit_card,2023-08-15,330.22,pending
PAY-03045,ORD-00890,google_pay,2023-05-26,179.49,success
PAY-01416,ORD-02833,debit_card,2023-05-24,1901.59,success
PAY-01668,ORD-01062,debit_card,2023-02-09,2477.4,success
PAY-02974,ORD-01830,bank_transfer,2023-06-27,1488.46,success
PAY-02539,ORD-01737,credit_card,2024-07-15,380.58,success
PAY-01185,ORD-02875,debit_card,2023-02-20,10.3,success
PAY-00504,ORD-01088,gift_card,2022-12-29,411.92,refunded
PAY-02588,ORD-01852,apple_pay,2024-07-29,1773.09,success
PAY-01334,ORD-00514,credit_card,2024-02-26,174.56,success
PAY-00878,ORD-01358,bank_transfer,2023-07-11,72.86,success
PAY-02208,ORD-00677,debit_card,2022-01-23,171.37,refunded
PAY-00537,ORD-01728,debit_card,2022-10-17,404.96,success
PAY-01810,ORD-00475,gift_card,2023-10-21,124.4,success
PAY-02747,ORD-00461,credit_card,2024-03-08,688.44,refunded
PAY-01817,ORD-00325,debit_card,2024-03-09,17.56,refunded
PAY-00148,ORD-02921,debit_card,2024-08-17,400.98,success
PAY-02002,ORD-00557,credit_card,2024-05-04,389.89,failed
PAY-03101,ORD-02625,bank_transfer,2022-02-12,11.26,success
PAY-02372,ORD-01344,credit_card,2023-03-17,1768.7,pending
PAY-01526,ORD-00524,bank_transfer,,428.08,success
PAY-00747,ORD-00267,paypal,2022-02-15,171.93,success
PAY-01062,ORD-00703,google_pay,2022-10-17,731.6,pending
PAY-00074,ORD-00429,paypal,2022-10-25,267.83,success
PAY-01910,ORD-00318,google_pay,2023-08-16,160.81,success
PAY-00980,ORD-00342,debit_card,2024-01-15,17.45,pending
PAY-00491,ORD-01887,apple_pay,2022-04-11,331.65,success
PAY-00893,ORD-00692,gift_card,2024-05-21,319.63,success
PAY-00768,ORD-00323,debit_card,2023-05-03,2536.59,refunded
PAY-01400,ORD-02777,credit_card,2022-06-15,12.32,success
PAY-02058,ORD-01341,credit_card,2022-10-24,1339.12,failed
PAY-01272,ORD-01722,apple_pay,2024-12-15,29.52,success
PAY-01472,ORD-00459,apple_pay,2023-07-02,339.93,refunded
PAY-01445,ORD-01123,gift_card,2023-01-15,45.89,pending
PAY-03030,ORD-02141,apple_pay,2023-01-16,2390.6,success
PAY-02488,ORD-01127,bank_transfer,,43.4,refunded
PAY-00875,ORD-01185,apple_pay,2022-10-30,1070.98,success
PAY-01244,ORD-02635,credit_card,2022-07-24,3989.21,success
PAY-01128,ORD-00374,debit_card,2024-03-15,503.82,success
PAY-01966,ORD-01829,credit_card,2022-01-06,260.35,success
PAY-01868,ORD-01642,paypal,2024-03-27,32.89,success
PAY-01343,ORD-01318,google_pay,2024-08-26,297.41,refunded
PAY-03142,ORD-00616,apple_pay,2024-05-10,693.01,refunded
PAY-02096,ORD-00867,gift_card,2022-12-19,1402.51,success
PAY-00717,ORD-00542,credit_card,2022-07-12,42.7,refunded
PAY-01663,ORD-00972,google_pay,2023-08-01,225.97,success
PAY-00445,ORD-01257,bank_transfer,2024-04-05,220.22,refunded
PAY-00111,ORD-00962,credit_card,2023-02-19,259.52,failed
PAY-02692,ORD-02689,gift_card,2022-10-09,811.83,failed
PAY-02087,ORD-00537,bank_transfer,2024-09-12,1163.51,success
PAY-01927,ORD-00346,gift_card,2024-01-21,1801.17,success
PAY-00193,ORD-02376,credit_card,2022-06-04,3428.05,pending
PAY-02530,ORD-00258,debit_card,2023-04-15,169.73,success
PAY-01351,ORD-02429,google_pay,2024-12-21,833.23,refunded
PAY-00171,ORD-02632,debit_card,2023-09-18,2073.41,failed
PAY-00465,ORD-00400,credit_card,2022-04-19,1369.55,pending
PAY-02369,ORD-01225,credit_card,2022-11-28,61.26,failed
PAY-02446,ORD-02854,credit_card,2023-07-13,302.62,success
PAY-00063,ORD-01463,debit_card,2024-07-07,14.49,success
PAY-00317,ORD-02161,credit_card,2022-08-25,241.85,refunded
PAY-02326,ORD-00248,apple_pay,2024-10-10,1735.38,failed
PAY-02754,ORD-00843,gift_card,2022-08-17,753.04,success
PAY-02575,ORD-00917,credit_card,2024-03-13,25.59,refunded
PAY-01284,ORD-02691,credit_card,2024-02-13,1672.0,success
PAY-00760,ORD-00659,gift_card,2024-08-31,79.1,refunded
PAY-02170,ORD-00510,apple_pay,2026-09-17,696.09,success
PAY-02120,ORD-00748,credit_card,2023-04-17,377.57,success
PAY-01132,ORD-02713,bank_transfer,2024-05-21,174.16,pending
PAY-01695,ORD-00570,debit_card,2022-02-13,1050.92,success
PAY-00969,ORD-00605,paypal,2023-02-19,261.03,success
PAY-02346,ORD-01938,debit_card,2023-04-20,1413.26,success
PAY-02960,ORD-02993,bank_transfer,2024-03-05,119.46,refunded
PAY-02464,ORD-01807,google_pay,2023-05-09,319.1,refunded
PAY-01630,ORD-02613,debit_card,2023-10-09,300.84,success
PAY-02442,ORD-01668,debit_card,2023-06-22,47.32,failed
PAY-00037,ORD-02816,gift_card,2022-12-30,311.62,success
PAY-00238,ORD-02328,credit_card,2022-02-17,31.4,failed
PAY-02035,ORD-01430,debit_card,2022-06-07,1455.5,success
PAY-00634,ORD-01277,credit_card,2024-01-23,275.92,success
PAY-01299,ORD-02623,apple_pay,2022-05-23,357.96,success
PAY-02629,ORD-00752,google_pay,2024-04-03,763.76,failed
PAY-00714,ORD-00650,UNKNOWN,2022-06-07,414.84,success
PAY-02283,ORD-02032,credit_card,,1233.02,success
PAY-00104,ORD-01527,credit_card,2024-12-28,796.13,success
PAY-01501,ORD-01045,gift_card,2023-04-16,229.53,success
PAY-01678,ORD-01014,apple_pay,2026-05-26,34.58,success
PAY-02360,ORD-00805,apple_pay,2023-09-23,169.33,pending
PAY-02774,ORD-01765,gift_card,2022-03-24,110.54,success
PAY-00908,ORD-00489,credit_card,2024-03-04,284.82,success
PAY-00849,ORD-01484,paypal,2024-06-24,51.88,refunded
PAY-02761,ORD-00949,credit_card,2022-01-31,1173.93,success
PAY-01224,ORD-00647,google_pay,,3661.91,refunded
PAY-02322,ORD-00491,google_pay,2023-02-27,18.01,refunded
PAY-01864,ORD-00869,debit_card,2024-11-16,80.15,failed
PAY-02711,ORD-01525,gift_card,2022-12-11,43.24,success
PAY-00795,ORD-01848,paypal,2024-02-02,1587.8,success
PAY-00897,ORD-02326,credit_card,2022-07-03,471.38,pending
PAY-01550,ORD-00818,paypal,2023-12-18,79.66,failed
PAY-01959,ORD-01166,debit_card,2022-11-10,114.67,success
PAY-01039,ORD-01797,bank_transfer,2022-06-19,252.03,refunded
PAY-03077,ORD-00471,credit_card,2022-05-09,2042.2,refunded
PAY-02801,ORD-02207,google_pay,2024-09-11,246.9,failed
PAY-02565,ORD-01094,debit_card,2024-11-30,42.95,success
PAY-02038,ORD-01606,credit_card,2024-10-20,208.32,pending
PAY-00801,ORD-00145,debit_card,2022-10-18,581.98,refunded
PAY-02704,ORD-02047,gift_card,2024-03-26,50.34,success
PAY-02331,ORD-02163,debit_card,2022-04-28,49.75,success
PAY-01173,ORD-01968,gift_card,2022-10-23,934.68,success
PAY-00129,ORD-02768,debit_card,2022-12-17,29.98,pending
PAY-02296,ORD-00048,credit_card,2022-01-15,19.58,refunded
PAY-00457,ORD-02233,gift_card,2023-03-03,977.6,success
PAY-02578,ORD-02464,google_pay,2022-02-11,1434.86,success
PAY-02237,ORD-01070,apple_pay,2024-01-20,1722.33,failed
PAY-00743,ORD-02540,paypal,2022-11-02,129.98,failed
PAY-01327,ORD-02716,apple_pay,2023-06-23,107.04,success
PAY-00598,ORD-00812,bank_transfer,2022-04-25,922.92,failed
PAY-03076,ORD-01750,debit_card,2024-01-15,95.61,success
PAY-01633,ORD-00637,bank_transfer,2022-02-13,45.46,success
PAY-00817,ORD-00359,paypal,2023-01-31,285.0,success
PAY-03097,ORD-02205,credit_card,2024-06-06,1032.31,failed
PAY-02592,ORD-01561,credit_card,2022-03-10,203.94,refunded
PAY-03063,ORD-02959,apple_pay,2024-05-01,534.53,refunded
PAY-00220,ORD-01835,credit_card,2024-12-01,1107.96,success
PAY-00588,ORD-02819,credit_card,2022-11-30,1107.23,success
PAY-01740,ORD-02381,apple_pay,2022-05-17,578.54,success
PAY-00799,ORD-02570,debit_card,2022-12-01,407.01,success
PAY-01676,ORD-02903,apple_pay,2022-03-24,19.53,success
PAY-02071,ORD-00577,apple_pay,2024-09-09,2127.67,success
PAY-00860,ORD-01958,gift_card,2024-10-28,917.1,failed
PAY-03128,ORD-01695,apple_pay,2022-07-15,317.58,pending
PAY-01214,ORD-00245,gift_card,2024-01-13,27.81,success
PAY-00493,ORD-00274,paypal,2022-04-29,1248.72,pending
PAY-01439,ORD-00084,gift_card,2022-03-13,1265.65,pending
PAY-01502,ORD-01403,debit_card,2023-11-16,1706.57,failed
PAY-01590,ORD-01626,apple_pay,2024-01-30,84.12,success
PAY-00059,ORD-01198,debit_card,2023-01-11,173.82,success
PAY-02651,ORD-02490,bank_transfer,2024-10-20,679.12,success
PAY-01814,ORD-02662,google_pay,2025-06-06,1127.76,success
PAY-00706,ORD-02264,credit_card,2024-11-22,522.8,pending
PAY-02361,ORD-02124,credit_card,2022-06-10,678.31,success
PAY-00407,ORD-02496,debit_card,2024-10-17,171.63,success
PAY-00879,ORD-01526,apple_pay,2024-03-13,1582.31,failed
PAY-02741,ORD-00631,google_pay,2023-02-25,27.79,success
PAY-02679,ORD-00859,google_pay,2022-12-19,1331.38,success
PAY-03094,ORD-02098,debit_card,2022-05-04,577.08,success
PAY-02795,ORD-01702,bank_transfer,2024-10-08,2545.68,success
PAY-00396,ORD-02216,bank_transfer,,274.95,refunded
PAY-01366,ORD-00490,credit_card,2022-11-06,4524.66,success
PAY-03084,ORD-02229,credit_card,2023-01-25,581.28,failed
PAY-01342,ORD-00178,debit_card,2023-06-12,48.42,pending
PAY-00626,ORD-01352,credit_card,2024-11-11,631.79,refunded
PAY-00528,ORD-00214,google_pay,2022-11-21,181.88,failed
PAY-02926,ORD-01278,bank_transfer,2023-08-31,637.5,refunded
PAY-00940,ORD-00997,google_pay,2022-12-30,698.2,success
PAY-01711,ORD-00477,apple_pay,2024-10-16,1155.45,success
PAY-00170,ORD-01049,paypal,2022-09-26,306.45,success
PAY-01206,ORD-02859,paypal,2022-04-24,412.33,success
PAY-01348,ORD-02195,bank_transfer,2024-06-12,133.71,success
PAY-01853,ORD-01566,google_pay,2024-08-22,55.57,success
PAY-00229,ORD-00837,google_pay,2022-06-27,600.66,failed
PAY-03086,ORD-01974,debit_card,2022-10-02,277.3,success
PAY-01426,ORD-02654,credit_card,2023-02-28,1058.18,success
PAY-01580,ORD-02007,credit_card,2022-12-10,192.27,refunded
PAY-03079,ORD-00609,apple_pay,2024-12-21,2105.39,success
PAY-00442,ORD-02541,gift_card,2023-04-29,1541.3,success
PAY-00926,ORD-00784,credit_card,2022-03-30,3059.7,success
PAY-02879,ORD-02075,debit_card,2023-05-17,25.16,failed
PAY-02991,ORD-00030,credit_card,2022-11-10,247.18,success
PAY-03145,ORD-00232,credit_card,2024-12-24,202.06,success
PAY-00979,ORD-01592,debit_card,2024-07-27,562.14,success
PAY-00091,ORD-02889,debit_card,2023-02-22,393.77,success
PAY-02613,ORD-01575,credit_card,2023-01-02,509.3,success
PAY-02757,ORD-01034,bank_transfer,2022-02-23,218.87,success
PAY-02517,ORD-02591,credit_card,2024-04-11,21.65,success
PAY-00622,ORD-01546,google_pay,2024-06-23,295.75,refunded
PAY-02784,ORD-02453,credit_card,2024-11-02,8.71,success
PAY-02783,ORD-02759,debit_card,2024-05-08,1197.64,pending
PAY-00833,ORD-02026,credit_card,2024-04-15,6.16,success
PAY-00627,ORD-01572,paypal,2022-05-03,455.57,success
PAY-00351,ORD-02942,google_pay,2023-07-14,791.24,failed
PAY-02454,ORD-00941,debit_card,2023-06-10,2001.25,success
PAY-00080,ORD-02978,paypal,2022-11-06,166.48,refunded
PAY-02518,ORD-00797,credit_card,2023-07-02,1160.91,success
PAY-00501,ORD-00826,paypal,2023-03-06,1660.52,success
PAY-01120,ORD-01382,credit_card,2022-09-02,37.76,success
PAY-00525,ORD-00860,credit_card,2024-10-16,303.7,refunded
PAY-02493,ORD-01813,gift_card,2022-08-17,95.76,success
PAY-02715,ORD-01433,debit_card,2024-05-03,843.76,success
PAY-01850,ORD-01043,???,2023-10-02,441.94,success
PAY-01841,ORD-00618,apple_pay,2024-01-04,108.2,refunded
PAY-00393,ORD-02937,apple_pay,2022-02-18,1167.53,success
PAY-02655,ORD-02013,apple_pay,2024-06-08,4004.15,success
PAY-01440,ORD-00824,gift_card,2022-03-07,696.44,refunded
PAY-01215,ORD-02419,credit_card,2022-06-25,2186.89,success
PAY-01781,ORD-01562,credit_card,2022-08-17,1979.34,pending
PAY-00349,ORD-02447,apple_pay,2022-11-13,1333.66,success
PAY-00438,ORD-02253,debit_card,2024-10-30,217.52,pending
PAY-02935,ORD-01173,credit_card,2022-09-12,1180.11,success
PAY-01233,ORD-01874,bank_transfer,2022-03-23,2266.56,success
PAY-00145,ORD-01652,credit_card,2022-03-29,108.48,success
PAY-02978,ORD-02029,debit_card,2022-02-06,1364.18,failed
PAY-01522,ORD-02202,google_pay,2023-12-01,1126.66,success
PAY-01728,ORD-01065,debit_card,2024-04-24,2107.84,success
PAY-00057,ORD-00300,paypal,2023-12-24,170.35,failed
PAY-00828,ORD-02519,credit_card,,40.87,success
PAY-01639,ORD-02862,debit_card,2024-12-16,1291.75,success
PAY-02028,ORD-01764,google_pay,2024-06-30,1637.99,success
PAY-00679,ORD-01044,credit_card,2022-04-24,746.45,success
PAY-01291,ORD-01414,apple_pay,2024-01-02,1012.71,failed
PAY-01059,ORD-01215,paypal,2022-09-01,1244.24,success
PAY-02314,ORD-00522,credit_card,2024-01-31,594.41,success
PAY-01637,ORD-02109,debit_card,2024-03-10,76.55,success
PAY-01935,ORD-01902,gift_card,2022-08-17,334.12,success
PAY-02461,ORD-01146,debit_card,2024-03-24,153.53,failed
PAY-00352,ORD-00646,debit_card,2022-06-17,277.67,pending
PAY-02054,ORD-02748,debit_card,2023-01-08,393.48,success
PAY-01265,ORD-00466,apple_pay,2024-12-06,371.01,success
PAY-00358,ORD-01303,UNKNOWN,2023-11-22,28.5,refunded
PAY-01545,ORD-00943,gift_card,2022-10-02,440.81,refunded
PAY-02455,ORD-01535,paypal,2022-01-15,75.28,success
PAY-00230,ORD-00726,bank_transfer,2023-10-07,253.65,success
PAY-00379,ORD-02048,credit_card,2024-05-21,264.3,success
PAY-00571,ORD-02812,credit_card,2024-09-07,177.02,failed
PAY-03034,ORD-00874,google_pay,2022-05-10,83.17,success
PAY-00039,ORD-01104,gift_card,2022-03-13,329.92,failed
PAY-00604,ORD-02805,debit_card,2024-02-08,324.96,refunded
PAY-00691,ORD-00291,credit_card,2024-07-20,153.92,success
PAY-01032,ORD-02890,debit_card,2023-09-22,459.11,failed
PAY-00631,ORD-02198,debit_card,,512.42,refunded
PAY-02791,ORD-02694,gift_card,2022-05-21,311.6,success
PAY-01783,ORD-00762,credit_card,2023-07-07,82.81,pending
PAY-01803,ORD-02513,debit_card,2024-02-01,1402.12,success
PAY-00719,ORD-02822,google_pay,2023-03-03,217.35,pending
PAY-01510,ORD-00515,gift_card,2022-10-29,4035.66,success
PAY-01582,ORD-01143,credit_card,2024-12-11,542.25,success
PAY-02563,ORD-01921,google_pay,2023-05-09,285.99,success
PAY-01838,ORD-01189,credit_card,2022-11-09,6.35,refunded
PAY-02599,ORD-00110,credit_card,2024-07-03,144.46,failed
PAY-01800,ORD-00141,gift_card,2024-05-07,3605.78,success
PAY-00512,ORD-01320,paypal,2023-06-08,1057.66,success
PAY-01697,ORD-00985,debit_card,2024-01-16,339.89,success
PAY-01921,ORD-00540,credit_card,2023-08-13,45.6,success
PAY-02186,ORD-01464,apple_pay,2022-10-23,68.42,success
PAY-02336,ORD-02878,paypal,2022-06-19,641.68,success
PAY-02766,ORD-00133,credit_card,2024-05-08,188.86,success
PAY-02886,ORD-01458,credit_card,2023-06-27,442.05,success
PAY-00762,ORD-00234,credit_card,2023-07-28,10.43,success
PAY-02863,ORD-00891,google_pay,2022-08-10,663.64,failed
PAY-00847,ORD-01020,debit_card,2023-06-25,387.05,pending
PAY-00912,ORD-01654,credit_card,2024-02-15,209.19,pending
PAY-02084,ORD-02774,credit_card,2023-08-27,2753.38,success
PAY-02936,ORD-01137,debit_card,2022-03-13,2116.43,success
PAY-02044,ORD-01743,credit_card,2023-07-08,29.92,refunded
PAY-00809,ORD-02248,paypal,2024-12-31,968.73,failed
PAY-00665,ORD-02200,credit_card,2024-05-17,374.0,success
PAY-02399,ORD-02299,credit_card,2024-12-20,1474.92,success
PAY-00511,ORD-02518,bank_transfer,2024-06-20,55.63,pending
PAY-01631,ORD-02824,paypal,2022-07-10,1676.88,success
PAY-00369,ORD-02503,apple_pay,2022-03-20,609.93,failed
PAY-02166,ORD-01420,debit_card,2023-01-09,158.05,success
PAY-01307,ORD-02165,debit_card,2022-09-12,54.74,pending
PAY-02042,ORD-02536,debit_card,2024-04-07,1860.82,pending
PAY-01249,ORD-00293,google_pay,2024-04-10,2618.42,success
PAY-00943,ORD-01093,debit_card,2024-01-05,277.59,refunded
PAY-01820,ORD-00658,debit_card,2024-12-22,929.6,success
PAY-02683,ORD-02739,paypal,2022-05-28,131.94,pending
PAY-03031,ORD-02920,bank_transfer,2023-03-15,495.24,pending
PAY-00667,ORD-01208,bank_transfer,2022-05-15,317.67,failed
PAY-00208,ORD-02037,google_pay,2023-05-13,1023.61,refunded
PAY-02017,ORD-00275,paypal,2023-07-20,209.85,failed
PAY-01665,ORD-02068,debit_card,2023-03-05,144.16,success
PAY-00468,ORD-00042,gift_card,2022-09-08,311.52,success
PAY-01374,ORD-02704,paypal,2023-06-17,112.3,failed
PAY-00873,ORD-01213,credit_card,2024-10-27,349.72,success
PAY-00596,ORD-01599,debit_card,2022-10-20,724.07,success
PAY-00751,ORD-02799,other,2023-12-05,1684.43,success
PAY-02264,ORD-01346,google_pay,2022-11-02,270.33,refunded
PAY-02122,ORD-01784,credit_card,2024-07-01,62.79,success
PAY-00137,ORD-00225,debit_card,2023-07-30,888.61,success
PAY-01727,ORD-00204,paypal,2023-03-10,66.42,failed
PAY-02428,ORD-01441,credit_card,2024-06-25,69.84,pending
PAY-01329,ORD-00693,google_pay,2022-03-24,53.02,success
PAY-01646,ORD-01675,credit_card,2024-01-30,240.11,success
PAY-01306,ORD-01995,debit_card,2024-02-29,129.54,refunded
PAY-00901,ORD-01982,debit_card,2023-06-04,22.56,refunded
PAY-01849,ORD-02352,debit_card,2024-08-01,47.42,pending
PAY-00373,ORD-02452,bank_transfer,2024-07-11,15.01,refunded
PAY-01957,ORD-01410,debit_card,2022-05-06,1381.86,success
PAY-01146,ORD-01843,bank_transfer,2024-08-30,259.71,pending
PAY-00767,ORD-00333,debit_card,2023-07-15,1054.54,success
PAY-00985,ORD-02339,bank_transfer,2024-08-06,5129.73,success
PAY-00130,ORD-02354,google_pay,2024-06-04,1884.67,pending
PAY-00466,ORD-00733,paypal,2025-01-01,1597.81,success
PAY-02889,ORD-02033,apple_pay,2023-04-28,660.62,success
PAY-01572,ORD-00848,credit_card,2024-08-04,695.42,success
PAY-01860,ORD-00417,credit_card,2022-03-06,5257.39,success
PAY-01954,ORD-00946,google_pay,2022-11-30,100.44,refunded
PAY-00876,ORD-02930,gift_card,2023-08-18,1600.68,success
PAY-02194,ORD-00247,google_pay,2023-05-31,1023.07,success
PAY-01131,ORD-00872,credit_card,2022-10-14,1115.66,success
PAY-01973,ORD-00035,google_pay,2023-04-21,75.73,success
PAY-00099,ORD-02688,credit_card,2024-09-27,122.95,success
PAY-00984,ORD-02388,apple_pay,2024-02-06,46.99,failed
PAY-01805,ORD-00095,google_pay,2024-02-13,628.29,refunded
PAY-02273,ORD-00804,debit_card,2024-01-18,803.16,refunded
PAY-01055,ORD-00038,credit_card,2024-10-09,48.87,refunded
PAY-02289,ORD-02523,debit_card,2024-02-10,1136.24,success
PAY-03090,ORD-00807,paypal,2023-06-05,670.41,pending
PAY-02681,ORD-01500,credit_card,2023-08-07,73.08,refunded
PAY-02616,ORD-02149,debit_card,2024-11-17,157.32,success
PAY-00275,ORD-00545,gift_card,2023-01-29,416.23,failed
PAY-00054,ORD-00233,apple_pay,2023-04-10,341.42,refunded
PAY-00179,ORD-02569,gift_card,2024-11-28,269.31,success
PAY-02623,ORD-00306,credit_card,2023-09-30,160.58,success
PAY-01422,ORD-00606,credit_card,2023-05-15,399.03,refunded
PAY-03110,ORD-00349,debit_card,2022-01-25,1428.97,success
PAY-01654,ORD-02803,credit_card,2024-12-22,53.54,success
PAY-01531,ORD-02620,credit_card,2024-12-05,33.04,pending
PAY-02397,ORD-02331,debit_card,2024-05-29,924.58,success
PAY-01965,ORD-00746,paypal,2024-06-02,1999.91,success
PAY-01691,ORD-02730,debit_card,2023-03-12,1119.15,success
PAY-02365,ORD-01949,paypal,2024-08-25,106.13,failed
PAY-01297,ORD-02143,paypal,2024-03-05,4640.57,success
PAY-00850,ORD-01905,debit_card,2023-07-04,837.79,refunded
PAY-01735,ORD-01091,bank_transfer,2024-07-01,319.07,failed
PAY-00409,ORD-00353,credit_card,2024-11-11,207.52,refunded
PAY-01175,ORD-02466,debit_card,2024-09-17,532.11,pending
PAY-02069,ORD-01515,bank_transfer,2023-09-06,1091.08,pending
PAY-01469,ORD-00655,credit_card,2022-03-30,253.83,success
PAY-01768,ORD-01880,credit_card,2022-10-06,29.23,failed
PAY-00975,ORD-01543,credit_card,2024-08-20,148.86,success
PAY-02386,ORD-01162,bank_transfer,2022-10-08,719.28,success
PAY-00486,ORD-02838,debit_card,2022-01-12,470.25,success
PAY-01310,ORD-02589,debit_card,2022-01-05,1500.86,pending
PAY-01899,ORD-00129,apple_pay,2023-07-27,152.5,pending
PAY-02827,ORD-01269,debit_card,2022-10-09,920.99,refunded
PAY-00265,ORD-01330,bank_transfer,2022-09-10,166.45,success
PAY-01878,ORD-02670,credit_card,2022-05-30,80.72,success
PAY-00920,ORD-00329,apple_pay,2023-01-29,410.08,pending
PAY-00648,ORD-00904,apple_pay,2022-04-04,100.22,success
PAY-01750,ORD-02722,apple_pay,2024-04-26,845.17,success
PAY-00599,ORD-02324,credit_card,2022-11-14,335.63,failed
PAY-00942,ORD-01780,apple_pay,2022-03-09,124.38,refunded
PAY-01325,ORD-01531,credit_card,2024-04-22,178.61,pending
PAY-01844,ORD-00730,bank_transfer,2023-09-02,154.75,success
PAY-00608,ORD-00531,debit_card,2024-02-05,434.46,success
PAY-02147,ORD-02545,credit_card,2022-09-14,1998.94,success
PAY-02483,ORD-00532,apple_pay,2023-11-01,119.25,refunded
PAY-01320,ORD-01349,gift_card,2023-10-05,1450.97,refunded
PAY-01189,ORD-01869,credit_card,,713.79,success
PAY-02466,ORD-00111,credit_card,2024-03-25,467.7,failed
PAY-02355,ORD-02292,bank_transfer,2024-07-04,147.72,failed
PAY-02910,ORD-01134,credit_card,2023-08-08,17.59,failed
PAY-01361,ORD-01422,bank_transfer,2024-12-18,2022.14,success
PAY-01909,ORD-01589,credit_card,2022-04-09,536.16,success
PAY-00863,ORD-02855,credit_card,2024-04-22,1419.79,success
PAY-00068,ORD-02423,credit_card,2022-02-26,117.44,success
PAY-02510,ORD-00823,gift_card,2022-08-26,833.6,success
PAY-02921,ORD-00284,paypal,2022-06-19,375.46,failed
PAY-00981,ORD-01313,gift_card,2023-12-16,691.78,success
PAY-00310,ORD-01002,credit_card,2022-02-27,372.12,success
PAY-02413,ORD-02887,gift_card,2022-03-07,329.66,success
PAY-02786,ORD-01071,paypal,2023-05-11,2376.88,failed
PAY-00531,ORD-02796,gift_card,2023-02-09,596.95,success
PAY-01807,ORD-01795,google_pay,2024-08-16,233.85,success
PAY-01464,ORD-00539,credit_card,2024-09-26,448.09,failed
PAY-00615,ORD-02902,bank_transfer,2023-04-02,341.78,pending
PAY-00711,ORD-01150,debit_card,2023-03-26,14.57,failed
PAY-01359,ORD-01901,paypal,2022-07-26,662.77,success
PAY-00123,ORD-00715,debit_card,2024-03-08,2086.88,success
PAY-01273,ORD-01800,google_pay,2022-07-24,618.7,success
PAY-02519,ORD-02663,apple_pay,2023-09-03,58.75,success
PAY-00223,ORD-00067,google_pay,2022-11-13,1441.37,failed
PAY-01139,ORD-01427,bank_transfer,2024-05-02,1239.0,refunded
PAY-01218,ORD-00109,google_pay,2023-08-31,4923.3,success
PAY-00418,ORD-02918,google_pay,2022-03-06,2051.4,success
PAY-00300,ORD-02715,apple_pay,2022-05-12,164.55,failed
PAY-02680,ORD-02327,google_pay,2024-09-05,65.86,success
PAY-01263,ORD-00066,debit_card,2022-12-24,20.26,failed
PAY-02846,ORD-00939,credit_card,2024-09-03,1396.16,refunded
PAY-03089,ORD-02790,debit_card,2022-01-24,2221.47,pending
PAY-01792,ORD-01037,credit_card,2024-12-10,35.32,success
PAY-02374,ORD-02185,apple_pay,2022-05-15,1663.33,pending
PAY-01677,ORD-01228,credit_card,2023-02-23,2124.52,success
PAY-00303,ORD-00573,google_pay,2023-07-10,1200.36,failed
PAY-02327,ORD-02227,gift_card,2024-09-30,199.82,success
PAY-01436,ORD-00159,credit_card,2022-06-13,4989.9,refunded
PAY-02339,ORD-01679,debit_card,2022-02-26,395.74,success
PAY-02950,ORD-02683,paypal,2022-07-13,1132.37,success
PAY-01950,ORD-01971,gift_card,2024-02-02,2502.01,pending
PAY-00520,ORD-01210,gift_card,2022-11-11,1188.43,success
PAY-01904,ORD-02906,debit_card,2023-03-06,15.34,refunded
PAY-02812,ORD-00052,gift_card,2022-11-12,95.17,success
PAY-00103,ORD-02204,apple_pay,2023-06-14,952.15,success
PAY-02479,ORD-00989,bank_transfer,2023-03-13,129.58,success
PAY-01527,ORD-01309,credit_card,2023-10-09,1378.51,pending
PAY-02304,ORD-01018,debit_card,2022-05-05,2994.01,refunded
PAY-02975,ORD-02051,debit_card,2022-10-08,516.8,success
PAY-01041,ORD-02884,debit_card,2023-11-22,1040.45,refunded
PAY-01266,ORD-02641,paypal,2023-09-22,569.49,failed
PAY-01010,ORD-01947,bank_transfer,2023-08-30,66.22,success
PAY-01460,ORD-01153,bank_transfer,2024-11-29,711.26,success
PAY-02072,ORD-02622,debit_card,2022-01-15,254.09,success
PAY-02052,ORD-02009,debit_card,2024-03-09,203.15,success
PAY-00337,ORD-01865,credit_card,2024-02-25,728.21,failed
PAY-02197,ORD-02680,credit_card,2024-07-13,675.5,refunded
PAY-02512,ORD-00690,credit_card,2023-03-12,396.09,success
PAY-01425,ORD-00716,paypal,2022-06-03,771.68,success
PAY-02897,ORD-02594,debit_card,2022-05-29,1902.63,success
PAY-00188,ORD-01455,bank_transfer,2024-08-06,232.0,refunded
PAY-00380,ORD-02094,debit_card,2024-05-24,64.14,pending
PAY-02733,ORD-02283,debit_card,2022-03-03,902.67,success
PAY-01330,ORD-00680,debit_card,2024-04-30,358.51,pending
PAY-01380,ORD-02395,debit_card,2024-09-11,216.78,pending
PAY-01229,ORD-01453,google_pay,2023-11-07,331.7,success
PAY-01087,ORD-00174,apple_pay,2024-05-06,718.98,success
