session_id,customer_id,page_url,event_type,event_timestamp,device_type,browser,referrer_source
SESS-001610,CUST-0212,/contact,click,2024-12-26 09:43:03,desktop,Chrome,email_campaign
SESS-001611,CUST-0004,/faq,remove_from_cart,2024-08-18 03:54:21,mobile,Edge,instagram
SESS-001612,,/account/orders,search,2024-10-13 20:51:52,mobile,Chrome,affiliate
SESS-001613,CUST-0003,/products/electronics,remove_from_cart,2024-03-05 13:22:50,mobile,Edge,facebook
SESS-001614,CUST-0483,/products/sports,add_to_cart,2024-08-25 02:42:50,desktop,Edge,tiktok
SESS-001615,,/account/orders,scroll,2024-06-07 06:13:34,mobile,Edge,direct
SESS-001616,CUST-0332,/products,scroll,2024-03-06 00:03:16,mobile,Samsung Internet,bing
SESS-001617,CUST-0070,/account/orders,page_view,2024-05-12 23:29:32,desktop,Edge,google
SESS-001618,,/account/wishlist,add_to_cart,2024-10-02 05:25:28,desktop,Safari,instagram
SESS-001619,CUST-0436,/products/clothing,purchase,2024-12-18 07:11:04,mobile,Chrome,twitter
SESS-001620,CUST-0352,/account/orders,page_view,2024-03-07 05:46:14,mobile,Edge,affiliate
SESS-001621,CUST-0008,/products/books,click,2024-03-29 10:32:46,mobile,Chrome,email_campaign
SESS-001622,CUST-0237,/account/wishlist,page_view,2024-12-17 10:39:44,desktop,Firefox,email_campaign
SESS-001623,CUST-0087,/contact,purchase,2024-11-25 13:52:08,tablet,Chrome,
SESS-001624,,/account/orders,page_view,2024-06-13 02:27:05,mobile,Samsung Internet,bing
SESS-001625,,/,click,2024-07-10 20:37:09,mobile,Samsung Internet,facebook
SESS-001626,CUST-0334,/checkout,page_view,2024-01-24 08:55:50,desktop,Safari,affiliate
SESS-001627,,/blog,click,2024-05-12 11:12:54,tablet,Firefox,
SESS-001628,CUST-0059,/products,add_to_cart,2024-11-02 03:06:01,mobile,Chrome,
SESS-001629,CUST-0057,/search,begin_checkout,2024-01-13 10:07:31,desktop,Samsung Internet,instagram
SESS-001630,CUST-0012,/about,scroll,2024-08-19 00:47:23,desktop,Edge,affiliate
SESS-001631,,/account,video_play,2024-06-30 08:27:29,desktop,Edge,affiliate
SESS-001632,CUST-0167,/about,search,2024-10-23 20:47:15,desktop,Edge,
SESS-001633,CUST-0203,/faq,page_view,2024-09-22 07:10:14,mobile,Samsung Internet,
SESS-001634,,/account/orders,remove_from_cart,2024-12-08 11:52:43,desktop,Safari,email_campaign
SESS-001635,CUST-0485,/checkout,click,2024-10-13 04:21:24,mobile,Safari,affiliate
SESS-001636,CUST-0108,/returns,search,2024-01-02 06:36:14,tablet,Chrome,email_campaign
SESS-001637,CUST-0454,/account/orders,click,2024-09-24 05:28:04,mobile,Edge,
SESS-001638,CUST-0221,/products,purchase,2024-11-30 08:50:00,mobile,Safari,twitter
SESS-001639,CUST-0321,/checkout/payment,page_view,2024-05-05 15:26:59,desktop,Chrome,facebook
SESS-001640,CUST-0196,/account/wishlist,scroll,2024-07-06 11:12:21,desktop,Safari,
SESS-001641,CUST-0395,/products/clothing,page_view,2024-10-25 17:14:47,mobile,Samsung Internet,
SESS-001642,,/,purchase,2024-06-28 05:17:57,mobile,Chrome,tiktok
SESS-001643,CUST-0419,/about,purchase,2024-09-16 18:33:45,desktop,Chrome,instagram
SESS-001644,,/products/books,remove_from_cart,2024-01-26 09:55:34,desktop,Firefox,bing
SESS-001645,CUST-0290,/search,purchase,2024-04-07 09:07:25,mobile,Safari,affiliate
SESS-001646,CUST-0362,/returns,remove_from_cart,2024-04-03 06:41:27,desktop,Safari,twitter
SESS-001647,CUST-0224,/contact,search,2024-05-05 02:49:28,desktop,Safari,tiktok
SESS-001648,,/checkout,page_view,2024-11-12 00:55:08,mobile,Chrome,email_campaign
SESS-001649,CUST-0073,/products/electronics,begin_checkout,2024-11-24 19:33:14,tablet,Safari,direct
SESS-001650,,/checkout,remove_from_cart,2024-11-27 06:27:16,mobile,Safari,email_campaign
SESS-001651,CUST-0310,/checkout,purchase,2024-07-12 00:34:08,desktop,Safari,affiliate
SESS-001652,,/products,page_view,2024-08-12 01:20:01,tablet,Edge,direct
SESS-001653,,/account/wishlist,page_view,2024-09-09 01:10:06,mobile,Safari,affiliate
SESS-001654,CUST-0196,/checkout/confirmation,click,2024-11-25 12:02:29,tablet,Safari,bing
SESS-001655,CUST-0123,/checkout/confirmation,video_play,2024-05-08 01:36:05,mobile,Samsung Internet,
SESS-001656,,/products/home,begin_checkout,2024-07-14 18:11:17,desktop,Chrome,email_campaign
SESS-001657,CUST-0297,/cart,video_play,2024-02-13 15:20:08,desktop,Chrome,direct
SESS-001658,,/contact,page_view,2024-03-11 07:41:28,mobile,Chrome,tiktok
SESS-001659,,/cart,purchase,2024-02-04 13:42:13,desktop,Chrome,google
SESS-001660,CUST-0230,/checkout/confirmation,begin_checkout,2024-04-07 17:24:07,tablet,Chrome,email_campaign
SESS-001661,CUST-0229,/checkout/confirmation,begin_checkout,2024-07-16 19:49:17,desktop,Samsung Internet,email_campaign
SESS-001662,,/products,page_view,2024-02-13 16:14:15,desktop,Chrome,tiktok
SESS-001663,,/checkout,page_view,2024-06-24 20:15:25,tablet,Safari,bing
SESS-001664,CUST-0499,/account/orders,scroll,2024-01-12 19:10:27,desktop,Chrome,instagram
SESS-001665,CUST-0477,/products/home,purchase,2024-02-12 10:21:38,mobile,Edge,instagram
SESS-001666,CUST-0001,/account/orders,page_view,2024-03-06 14:15:38,tablet,Chrome,affiliate
SESS-001667,CUST-0352,/faq,purchase,2024-11-14 14:53:02,desktop,Chrome,tiktok
SESS-001668,,/products/clothing,scroll,2024-08-26 07:06:37,desktop,Safari,email_campaign
SESS-001669,,/blog,click,2024-06-12 06:45:29,tablet,Safari,bing
SESS-001670,CUST-0256,/cart,page_view,2024-03-25 10:22:50,tablet,Samsung Internet,instagram
SESS-001671,,/returns,add_to_cart,2024-07-31 07:38:11,desktop,Safari,twitter
SESS-001672,CUST-0090,/returns,purchase,2024-03-24 16:07:04,mobile,Safari,facebook
SESS-001673,,/account/orders,click,2024-02-22 19:55:41,mobile,Edge,facebook
SESS-001674,CUST-0062,/search,add_to_cart,2024-09-25 10:23:10,desktop,Chrome,instagram
SESS-001675,,/checkout,search,2024-02-04 22:37:29,tablet,Edge,email_campaign
SESS-001676,,/products/electronics,scroll,2024-10-31 14:04:07,desktop,Safari,tiktok
SESS-001677,CUST-0309,/returns,video_play,2024-08-03 10:40:26,desktop,Chrome,twitter
SESS-001678,CUST-0277,/checkout/payment,page_view,2024-05-14 08:16:08,mobile,Safari,twitter
SESS-001679,,/checkout,add_to_cart,2030-03-27 12:00:00,mobile,Firefox,instagram
SESS-001680,CUST-0311,/returns,click,2024-07-14 08:14:01,desktop,Edge,tiktok
SESS-001681,CUST-0182,/cart,click,2024-01-06 07:02:21,tablet,Samsung Internet,twitter
SESS-001682,CUST-0188,/account/orders,begin_checkout,2024-04-29 10:42:24,mobile,Firefox,bing
SESS-001683,CUST-0171,/products/home,click,2024-11-14 23:44:42,desktop,Firefox,instagram
SESS-001684,,/products/sports,page_view,2024-07-03 15:06:04,desktop,Chrome,bing
SESS-001685,,/blog,search,2024-05-29 23:10:58,mobile,Chrome,
SESS-001686,,/products/home,scroll,2024-11-22 10:20:05,mobile,Firefox,tiktok
SESS-001687,CUST-0091,/contact,page_view,2024-11-30 19:48:07,desktop,Chrome,bing
SESS-001688,CUST-0391,/products,search,2024-12-04 16:32:25,mobile,Chrome,bing
SESS-001689,,/products/books,begin_checkout,2024-05-20 01:07:36,mobile,Chrome,google
SESS-001690,CUST-0149,/account/wishlist,search,2024-01-31 12:00:53,mobile,Safari,bing
SESS-001691,CUST-0212,/products,page_view,2024-12-11 00:02:13,desktop,Edge,
SESS-001692,CUST-0034,/faq,scroll,2024-04-06 01:54:27,tablet,Safari,direct
SESS-001693,,/contact,search,2024-08-27 06:15:38,tablet,Safari,tiktok
SESS-001694,CUST-0396,/account,click,2024-06-07 08:50:53,tablet,Samsung Internet,facebook
SESS-001695,,/checkout/confirmation,video_play,2024-09-04 17:30:55,mobile,Chrome,
SESS-001696,,/products,purchase,2024-08-25 12:42:33,tablet,Firefox,google
SESS-001697,,/account,page_view,2024-05-20 21:46:42,bot,Googlebot,email_campaign
SESS-001698,CUST-0047,/search,scroll,2024-09-14 19:06:47,desktop,Chrome,instagram
SESS-001699,CUST-0224,/cart,page_view,2024-03-05 03:04:28,mobile,Chrome,tiktok
SESS-001700,CUST-0076,/products/books,purchase,2024-12-06 01:45:15,desktop,Firefox,bing
SESS-001701,CUST-0332,/account/wishlist,remove_from_cart,2024-05-22 10:57:29,mobile,Safari,instagram
SESS-001702,CUST-0097,/checkout/confirmation,click,2024-04-27 15:07:09,desktop,Samsung Internet,facebook
SESS-001703,,/faq,click,2024-01-27 16:12:06,desktop,Safari,
SESS-001704,CUST-0261,/about,begin_checkout,2024-01-15 14:44:03,tablet,Chrome,twitter
SESS-001705,CUST-0313,/blog,search,2024-06-18 03:59:21,mobile,Chrome,direct
SESS-001706,,/products/electronics,search,2024-09-17 03:39:47,tablet,Firefox,instagram
SESS-001707,CUST-0342,/account,add_to_cart,2024-10-16 19:18:30,desktop,Safari,instagram
SESS-001708,CUST-0365,/search,begin_checkout,2024-09-26 23:10:17,tablet,Chrome,affiliate
SESS-001709,CUST-0063,/products/electronics,add_to_cart,2024-04-29 06:37:58,tablet,Safari,google
SESS-001710,CUST-0185,/checkout/payment,search,2024-01-06 01:54:15,tablet,Safari,twitter
SESS-001711,CUST-0234,/checkout/confirmation,begin_checkout,2024-10-10 11:50:00,desktop,Safari,facebook
SESS-001712,CUST-0425,/search,search,2024-02-06 05:46:17,desktop,Chrome,email_campaign
SESS-001713,CUST-0197,/search,scroll,2024-07-03 16:51:54,desktop,Chrome,facebook
SESS-001714,CUST-0376,/account/wishlist,video_play,2024-10-25 08:43:41,desktop,Samsung Internet,instagram
SESS-001715,CUST-0062,/products/home,video_play,2024-03-23 15:34:20,tablet,Safari,
SESS-001716,CUST-0214,/,scroll,2024-01-22 15:34:29,tablet,Firefox,instagram
SESS-001717,CUST-0249,/products/books,remove_from_cart,2024-09-02 08:48:45,tablet,Chrome,email_campaign
SESS-001718,CUST-0403,/about,click,2024-06-24 14:35:57,tablet,Samsung Internet,email_campaign
SESS-001719,,/products/books,click,2024-02-04 09:30:29,mobile,Safari,tiktok
SESS-001720,,/checkout/payment,click,2024-09-11 07:29:51,mobile,Chrome,
SESS-001721,CUST-0150,/account,click,2024-02-27 09:52:22,tablet,Samsung Internet,
SESS-001722,CUST-0012,/account,page_view,2024-07-30 15:25:39,desktop,Chrome,direct
SESS-001723,CUST-0404,/account/wishlist,video_play,2024-01-29 04:30:13,tablet,Chrome,facebook
SESS-001724,CUST-0446,/products/sports,scroll,1970-01-01 00:00:00,desktop,Samsung Internet,instagram
SESS-001725,CUST-0036,/about,purchase,2024-11-26 22:52:26,mobile,Chrome,google
SESS-001726,CUST-0436,/contact,page_view,2024-07-17 13:01:21,mobile,Chrome,twitter
SESS-001727,CUST-0180,/products/electronics,video_play,2024-04-04 01:14:48,mobile,Firefox,facebook
SESS-001728,CUST-0303,/products/clothing,search,2024-10-02 13:20:10,tablet,Chrome,email_campaign
SESS-001729,CUST-0039,/cart,page_view,2024-09-06 23:52:31,mobile,Chrome,
SESS-001730,CUST-0193,/products/books,scroll,2024-01-31 00:23:19,mobile,Safari,bing
SESS-001731,CUST-0074,/search,click,2024-03-30 10:47:28,mobile,Chrome,direct
SESS-001732,CUST-0176,/products/books,page_view,2024-04-08 21:02:40,desktop,Chrome,
SESS-001733,CUST-0356,/products/electronics,page_view,2024-02-26 17:59:56,mobile,Edge,instagram
SESS-001734,,/checkout,purchase,2024-01-02 05:28:23,mobile,Chrome,bing
SESS-001735,,/products/sports,page_view,2024-09-29 08:42:30,mobile,Safari,twitter
SESS-001736,CUST-0038,/checkout/confirmation,page_view,2024-05-01 12:27:16,desktop,Firefox,twitter
SESS-001737,CUST-0410,/about,click,2024-11-01 15:27:51,mobile,Chrome,bing
SESS-001738,,/products,page_view,2024-01-04 21:30:54,mobile,Firefox,
SESS-001739,CUST-0099,/account/wishlist,click,2024-09-03 14:05:52,tablet,Chrome,twitter
SESS-001740,,/account/wishlist,page_view,2024-07-19 11:17:10,mobile,Firefox,tiktok
SESS-001741,CUST-0179,/account/wishlist,click,2024-04-26 06:27:18,mobile,Safari,direct
SESS-001742,CUST-0306,/search,search,2024-08-12 08:52:21,desktop,Chrome,instagram
SESS-001743,CUST-0396,/returns,click,2024-02-19 06:18:46,desktop,Edge,email_campaign
SESS-001744,CUST-0227,/,page_view,2024-02-01 04:07:45,desktop,Edge,instagram
SESS-001745,CUST-0021,/search,click,2024-05-15 19:33:36,tablet,Chrome,twitter
SESS-001746,CUST-0328,/products/sports,page_view,2024-05-13 22:40:54,tablet,Safari,
SESS-001747,CUST-0077,/,search,2024-06-18 05:32:28,mobile,Firefox,google
SESS-001748,CUST-0338,/contact,page_view,2024-08-29 08:55:09,desktop,Firefox,affiliate
SESS-001749,CUST-0332,/faq,search,2024-11-23 01:16:17,desktop,Chrome,instagram
SESS-001750,CUST-0189,/products/clothing,purchase,2024-02-14 01:50:33,tablet,Samsung Internet,affiliate
SESS-001751,CUST-0005,/search,begin_checkout,2024-02-02 18:38:45,mobile,Samsung Internet,facebook
SESS-001752,CUST-0250,/products/home,add_to_cart,2024-11-18 07:27:01,tablet,Chrome,twitter
SESS-001753,,/checkout,search,2024-06-09 12:53:04,mobile,Safari,direct
SESS-001754,CUST-0228,/products/sports,page_view,2024-09-07 00:08:35,desktop,Edge,affiliate
SESS-001755,CUST-0438,/products,purchase,2024-03-24 06:23:47,desktop,Chrome,instagram
SESS-001756,CUST-0386,/search,purchase,2024-02-24 15:21:42,tablet,Samsung Internet,facebook
SESS-001757,,/products/electronics,remove_from_cart,2024-11-10 17:15:59,desktop,Safari,google
SESS-001758,CUST-0444,/products,page_view,2024-08-14 15:28:32,mobile,Firefox,bing
SESS-001759,CUST-0226,/products/sports,page_view,2024-09-21 20:19:11,desktop,Safari,direct
SESS-001760,CUST-0175,/products,remove_from_cart,2024-07-18 12:32:46,mobile,Safari,google
SESS-001761,CUST-0049,/checkout/confirmation,page_view,2024-10-03 08:54:36,desktop,Chrome,twitter
SESS-001762,,/products,page_view,2024-11-09 08:02:53,mobile,Safari,affiliate
SESS-001763,CUST-0296,/returns,click,2024-05-27 05:49:15,mobile,Chrome,tiktok
SESS-001764,,/account,begin_checkout,2024-08-22 18:02:32,mobile,Firefox,
SESS-001765,,/cart,add_to_cart,2024-09-16 16:30:28,mobile,Chrome,direct
SESS-001766,,/products,search,2024-12-21 22:33:18,bot,Googlebot,tiktok
SESS-001767,,/checkout/payment,click,2024-11-16 13:55:19,desktop,Chrome,facebook
SESS-001768,,/checkout/confirmation,click,2024-02-27 22:30:18,mobile,Edge,
SESS-001769,,/account,begin_checkout,2024-12-10 01:57:17,mobile,Chrome,google
SESS-001770,,/returns,purchase,2024-05-13 17:15:51,tablet,Safari,email_campaign
SESS-001771,,/checkout/confirmation,scroll,2024-06-12 04:55:39,tablet,Samsung Internet,twitter
SESS-001772,,/checkout,video_play,2024-11-23 12:43:10,mobile,Edge,
SESS-001773,CUST-0155,/products/electronics,page_view,2024-10-22 10:46:36,mobile,Samsung Internet,google
SESS-001774,CUST-0089,/checkout/confirmation,search,2024-10-31 11:01:42,mobile,Edge,instagram
SESS-001775,CUST-0439,/contact,page_view,2024-04-13 06:12:31,mobile,Safari,
SESS-001776,,/products/home,click,2024-08-14 13:27:49,tablet,Firefox,bing
SESS-001777,CUST-0417,/about,video_play,2024-04-15 04:18:27,desktop,Chrome,affiliate
SESS-001778,CUST-0272,/products/home,page_view,2024-08-02 14:08:24,mobile,Chrome,direct
SESS-001779,,/checkout/confirmation,video_play,2024-07-29 08:30:42,mobile,Safari,instagram
SESS-001780,CUST-0036,/returns,click,2024-02-05 17:22:33,mobile,Samsung Internet,twitter
SESS-001781,CUST-0343,/checkout/confirmation,page_view,2024-03-21 00:36:51,bot,Googlebot,google
SESS-001782,CUST-0291,/about,scroll,2024-07-01 01:42:04,desktop,Chrome,instagram
SESS-001783,,/products/home,page_view,2024-01-31 16:22:47,desktop,Firefox,affiliate
SESS-001784,,/account/orders,add_to_cart,2024-06-12 06:50:20,desktop,Firefox,tiktok
SESS-001785,CUST-0053,/checkout/confirmation,video_play,2024-12-08 12:00:54,tablet,Safari,
SESS-001786,CUST-0092,/checkout,add_to_cart,2024-06-03 23:16:32,desktop,Firefox,affiliate
SESS-001787,CUST-0477,/checkout/payment,click,2024-09-27 15:18:28,tablet,Safari,email_campaign
SESS-001788,CUST-0434,/account/wishlist,scroll,2024-10-03 20:18:07,mobile,Edge,direct
SESS-001789,CUST-0273,/contact,page_view,2024-03-23 22:49:06,desktop,Safari,affiliate
SESS-001790,CUST-0426,/products,add_to_cart,2024-10-02 02:41:07,mobile,Edge,bing
SESS-001791,CUST-0246,/,begin_checkout,2024-02-18 11:06:48,desktop,Chrome,direct
SESS-001792,CUST-0472,/cart,page_view,2024-12-16 22:02:31,tablet,Safari,instagram
SESS-001793,CUST-0471,/products/home,scroll,2024-11-13 05:34:39,desktop,Chrome,facebook
SESS-001794,,/products/home,remove_from_cart,2024-07-26 01:26:47,tablet,Firefox,
SESS-001795,CUST-0021,/checkout,click,2024-04-14 05:20:41,mobile,Chrome,tiktok
SESS-001796,CUST-0362,/search,search,2024-04-13 21:36:38,desktop,Firefox,direct
SESS-001797,,/products/books,begin_checkout,2024-12-11 04:54:41,mobile,Edge,
SESS-001798,CUST-0262,/checkout,search,2024-11-11 06:51:05,desktop,Chrome,tiktok
SESS-001799,CUST-0358,/about,video_play,2024-06-08 21:56:28,mobile,Chrome,twitter
SESS-001800,CUST-0156,/,remove_from_cart,2024-05-18 22:03:41,mobile,Safari,google
SESS-001801,,/products/sports,video_play,2024-09-10 01:17:39,mobile,Samsung Internet,instagram
SESS-001802,,/account/orders,begin_checkout,2024-04-07 22:46:34,mobile,Chrome,affiliate
SESS-001803,CUST-0415,/checkout,purchase,2024-01-07 09:46:10,desktop,Safari,twitter
SESS-001804,CUST-0444,/cart,scroll,2024-09-29 15:22:02,tablet,Safari,
SESS-001805,,/cart,page_view,2024-05-06 19:03:56,mobile,Safari,
SESS-001806,CUST-0359,/account,page_view,2024-01-29 06:47:43,desktop,Samsung Internet,direct
SESS-001807,CUST-0107,/products/clothing,purchase,2024-08-25 22:54:27,mobile,Edge,direct
SESS-001808,CUST-0122,/products,page_view,2024-09-13 10:46:50,desktop,Samsung Internet,instagram
SESS-001809,CUST-0021,/products,page_view,2024-07-10 21:59:26,desktop,Safari,facebook
SESS-001810,CUST-0223,/products/sports,page_view,2024-04-03 03:34:41,tablet,Chrome,direct
SESS-001811,CUST-0046,/products/sports,video_play,2024-03-01 15:57:57,desktop,Edge,
SESS-001812,CUST-0380,/products/sports,click,2024-03-08 12:04:10,mobile,Chrome,affiliate
SESS-001813,CUST-0045,/products/books,remove_from_cart,2024-08-21 04:49:04,tablet,Safari,twitter
SESS-001814,CUST-0294,/account/orders,video_play,2024-03-26 05:18:23,tablet,Firefox,instagram
SESS-001815,,/account/orders,begin_checkout,2024-02-17 01:21:17,mobile,Chrome,google
SESS-001816,CUST-0163,/products/home,add_to_cart,2024-03-04 17:47:28,mobile,Safari,google
SESS-001817,,/products/home,video_play,2024-09-01 12:28:36,desktop,Chrome,facebook
SESS-001818,CUST-0243,/blog,add_to_cart,2024-01-08 05:48:01,desktop,Chrome,
SESS-001819,CUST-0497,/account/wishlist,add_to_cart,2024-12-02 18:02:49,mobile,Firefox,twitter
SESS-001820,CUST-0441,/account/orders,page_view,2024-02-12 04:32:42,mobile,Safari,facebook
SESS-001821,CUST-0013,/checkout/payment,scroll,2024-01-19 01:15:40,tablet,Chrome,facebook
SESS-001822,CUST-0433,/account/orders,purchase,2024-09-29 03:13:47,desktop,Chrome,twitter
SESS-001823,CUST-0255,/about,search,2024-12-26 10:12:05,mobile,Samsung Internet,email_campaign
SESS-001824,,/products/sports,page_view,2024-09-25 19:32:24,mobile,Firefox,email_campaign
SESS-001825,CUST-0121,/products,purchase,2024-11-23 11:17:23,desktop,Chrome,direct
SESS-001826,,/checkout,begin_checkout,2024-09-28 00:31:16,desktop,Chrome,twitter
SESS-001827,CUST-0270,/account/orders,add_to_cart,2024-05-03 21:03:11,mobile,Firefox,email_campaign
SESS-001828,CUST-0042,/account/wishlist,remove_from_cart,2024-05-02 22:59:27,desktop,Firefox,twitter
SESS-001829,CUST-0214,/products/books,remove_from_cart,2024-11-29 05:46:52,mobile,Chrome,instagram
SESS-001830,CUST-0359,/faq,video_play,2024-08-04 22:24:28,desktop,Safari,email_campaign
SESS-001831,,/returns,page_view,2024-09-21 03:45:54,mobile,Chrome,instagram
SESS-001832,CUST-0431,/faq,begin_checkout,2024-07-05 19:29:00,mobile,Chrome,instagram
SESS-001833,CUST-0203,/,page_view,2024-01-23 15:26:44,desktop,Safari,facebook
SESS-001834,CUST-0366,/about,click,2024-11-18 02:22:39,mobile,Chrome,bing
SESS-001835,,/products/books,remove_from_cart,2024-05-24 11:57:45,mobile,Samsung Internet,affiliate
SESS-001836,,/,purchase,2024-02-03 20:51:11,tablet,Samsung Internet,twitter
SESS-001837,,/products/books,video_play,2024-08-02 20:25:18,mobile,Samsung Internet,direct
SESS-001838,CUST-0008,/returns,purchase,2024-11-19 03:36:04,desktop,Safari,instagram
SESS-001839,,/products/sports,video_play,2024-10-24 03:01:35,mobile,Chrome,twitter
SESS-001840,CUST-0031,/blog,remove_from_cart,2024-08-31 06:23:52,tablet,Samsung Internet,twitter
SESS-001841,,/products,search,2024-04-10 02:49:36,desktop,Safari,twitter
SESS-001842,CUST-0230,/account/wishlist,remove_from_cart,2024-07-04 09:02:25,mobile,Edge,bing
